LTE,312,720,1008,5002498,-1,-86.9786,31.0915,3447,50,1,1550916011,1741645142,0
LTE,312,720,3001,9812225,0,-84.3782,33.7337,3372,55,1,1561256903,1707515967,0
LTE,312,130,9,309505,0,-82.6016,37.537,1028,50,1,1582285737,1711468691,0
LTE,312,250,34340,104889091,0,-97.391,29.6611,8731,109,1,1611541978,1716549292,0
LTE,312,250,34340,104889090,0,-97.3328,29.6666,7026,46,1,1611542368,1716549185,0
LTE,312,250,34340,104890371,0,-97.2183,29.6902,12875,154,1,1623280114,1716549287,0
LTE,312,720,3002,9762563,-1,-84.1725,33.6474,15136,99,1,1627693328,1717956901,0
LTE,312,250,13416,100728346,0,-111.7327,34.9046,3623,8,1,1633361731,1742533925,0
LTE,312,250,43519,165713408,0,-89.6619,45.0065,6153,102,1,1636977637,1718501838,0
LTE,312,720,3005,9748225,-1,-84.2407,33.6161,5081,75,1,1659195895,1717956858,0
LTE,312,720,3002,10029827,-1,-84.2834,33.6287,3329,80,1,1659195937,1707515968,0
LTE,312,250,13105,199314961,0,-115.1822,35.955,3513,28,1,1662580429,1718084950,0
LTE,312,290,102,282626,-1,-110.9741,40.2007,2202,92,1,1664617695,1711881728,0
LTE,312,250,20438,50558483,-1,-77.225,38.9774,2783,50,1,1665927710,1731331641,0
LTE,312,250,15170,201330434,0,-118.9182,34.1864,4512,21,1,1667781704,1722673816,0
LTE,312,720,3005,10181123,-1,-84.6597,33.6285,6957,104,1,1667582465,1723674215,0
LTE,312,680,52992,171033242,-1,-123.4474,38.7087,3589,3,1,1675988175,1707863044,0
LTE,312,720,3001,10021633,-1,-84.4169,33.6351,3184,104,1,1685460980,1723674185,0
LTE,312,720,1013,5044481,-1,-85.5768,34.1874,6911,84,1,1686345978,1707515966,0
LTE,312,720,3001,9972482,-1,-84.3393,33.6495,3148,100,1,1686347109,1707515968,0
LTE,312,720,3001,10205699,-1,-84.3898,33.6496,3395,170,1,1686347140,1707515969,0
LTE,312,720,3001,10068483,-1,-84.4281,33.6468,1487,104,1,1686347214,1717956859,0
LTE,312,720,3001,9971459,-1,-84.4486,33.6495,2405,104,1,1686347270,1707515969,0
LTE,312,130,9,357634,-1,-83.0333,37.7363,581,103,1,1690482055,1715906420,0
LTE,312,720,3005,10038785,-1,-84.494,33.6465,2991,122,1,1688972917,1723674185,0
LTE,312,130,10,320258,-1,-83.508,37.7441,1341,99,1,1691662835,1710851536,0
LTE,312,130,10,369932,-1,-83.549,37.7436,2264,140,1,1691662870,1715906397,0
LTE,312,130,10,328204,-1,-83.5061,37.7477,4453,102,1,1691662930,1715906428,0
LTE,312,130,10,369942,-1,-83.5763,37.7418,1152,102,1,1691663010,1715906396,0
LTE,312,130,10,369952,-1,-83.6068,37.7599,2915,104,1,1691663030,1715906518,0
LTE,312,130,10,332812,-1,-83.6236,37.7684,3126,124,1,1691663120,1715906396,0
LTE,312,130,10,321036,-1,-83.6496,37.7895,3128,165,1,1691663170,1715906518,0
LTE,312,130,10,321056,-1,-83.6907,37.7965,2299,158,1,1691663410,1715906430,0
LTE,312,130,10,358924,-1,-83.719,37.8159,1841,153,1,1691663540,1715906431,0
LTE,312,130,10,358944,-1,-83.7549,37.8335,4977,107,1,1691663650,1715906432,0
LTE,312,130,10,321548,-1,-83.7903,37.844,3029,102,1,1691663770,1715906518,0
LTE,312,130,10,360214,-1,-83.8424,37.8424,1928,95,1,1691663950,1715906432,0
LTE,312,130,10,321568,-1,-83.9012,37.8415,3710,102,1,1691664060,1715906574,0
LTE,312,130,10,328470,-1,-83.9333,37.8592,4122,103,1,1691664220,1715906574,0
LTE,312,130,10,328480,-1,-83.9718,37.9098,7369,154,1,1691664460,1715906434,0
LTE,312,130,9,319747,-1,-83.1986,37.7455,3434,105,1,1692628648,1714164857,0
LTE,312,130,10,321025,-1,-83.6445,37.7865,2714,149,1,1693334310,1713873559,0
LTE,312,130,10,332801,-1,-83.6365,37.778,1881,65,1,1693334360,1713873559,0
LTE,312,130,10,369923,-1,-83.622,37.7721,1051,52,1,1693334460,1713873559,0
LTE,312,130,10,361494,-1,-83.5203,37.7448,1497,116,1,1693334830,1715906397,0
LTE,312,130,10,320278,-1,-83.5102,37.7434,1141,103,1,1693334900,1715906428,0
LTE,312,130,10,361504,-1,-83.4793,37.7466,1775,137,1,1693335050,1715906428,0
LTE,312,130,10,361484,-1,-83.4483,37.7367,2359,145,1,1693335190,1715906428,0
LTE,312,130,10,333314,-1,-83.4201,37.746,1364,137,1,1693335410,1715906427,0
LTE,312,130,10,333313,-1,-83.3983,37.7456,1985,134,1,1693335510,1715906398,0
LTE,312,130,10,346115,-1,-83.3663,37.757,2579,116,1,1693335580,1715906427,0
LTE,312,130,10,346114,-1,-83.3315,37.7618,1885,160,1,1693335820,1715906427,0
LTE,312,130,9,309251,-1,-83.2936,37.754,1660,145,1,1693335920,1713873564,0
LTE,312,130,9,309249,-1,-83.246,37.7478,2931,112,1,1693336030,1713873637,0
LTE,312,130,9,309260,-1,-83.252,37.749,3043,187,1,1693336190,1715906574,0
LTE,312,130,9,319776,-1,-83.1932,37.7451,4551,200,1,1693336220,1715906518,0
LTE,312,130,9,319766,-1,-83.1453,37.7443,11478,119,1,1693336540,1715906424,0
LTE,312,130,9,314400,-1,-83.1356,37.7401,2193,104,1,1693336590,1715906404,0
LTE,312,130,9,314380,-1,-83.0981,37.7316,3514,128,1,1693336740,1715906404,0
LTE,312,130,9,335618,-1,-83.0655,37.7376,1721,103,1,1693336870,1714164758,0
LTE,312,130,9,314369,-1,-83.0938,37.7321,3074,200,1,1693336900,1714164758,0
LTE,312,130,9,357635,-1,-83.0457,37.7401,1383,122,1,1693336970,1715906423,0
LTE,312,130,9,357633,-1,-83.0211,37.7333,2431,151,1,1693337090,1715906420,0
LTE,312,130,9,371970,-1,-83.0013,37.75,2449,200,1,1693337140,1715906414,0
LTE,312,130,9,307971,-1,-82.9931,37.7258,2599,168,1,1693337160,1715906518,0
LTE,312,130,9,308000,-1,-83.0029,37.7283,3673,200,1,1693337180,1715906459,0
LTE,312,130,9,307990,-1,-82.9717,37.7166,5383,200,1,1693337310,1715906574,0
LTE,312,130,9,307970,-1,-82.968,37.7139,1658,137,1,1693477569,1715906422,0
LTE,312,130,9,371990,-1,-83.0028,37.7471,2619,127,1,1693554650,1715906518,0
LTE,312,130,9,307969,-1,-82.9659,37.721,1000,5,1,1693559891,1715048911,0
LTE,312,130,9,307980,-1,-82.9766,37.7236,1675,37,1,1693560049,1715048911,0
LTE,312,130,9,350211,-1,-82.946,37.6978,1265,128,1,1693568316,1715048902,0
LTE,312,130,9,317984,-1,-82.9135,37.6726,3159,103,1,1693568393,1715048898,0
LTE,312,130,9,350240,-1,-82.9405,37.6936,2019,102,1,1693568423,1715048993,0
LTE,312,130,9,350230,-1,-82.9036,37.6698,9130,119,1,1693568443,1715048898,0
LTE,312,130,9,317955,-1,-82.9116,37.6716,3166,129,1,1693568543,1715048902,0
LTE,312,130,9,317964,-1,-82.8263,37.652,5051,128,1,1693568615,1715049016,0
LTE,312,130,9,317953,-1,-82.8724,37.6506,2122,102,1,1693568755,1715048990,0
LTE,312,130,9,310019,-1,-82.833,37.6504,2018,139,1,1693568787,1715048901,0
LTE,312,130,9,339715,-1,-82.7962,37.6549,1722,110,1,1693568945,1715048899,0
LTE,312,130,9,310018,-1,-82.7877,37.656,1825,143,1,1693569012,1715048900,0
LTE,312,130,9,353282,-1,-82.7783,37.675,1000,46,1,1693569225,1710856087,0
LTE,312,130,9,339713,-1,-82.7768,37.6711,1000,4,1,1693569246,1710856087,0
LTE,312,130,9,371980,-1,-82.9639,37.7802,2409,102,1,1693583034,1715906574,0
LTE,312,130,9,315907,-1,-82.941,37.7854,7221,154,1,1693583204,1715906518,0
LTE,312,130,9,315905,-1,-82.9168,37.7936,2086,120,1,1693583334,1715906412,0
LTE,312,130,9,359426,-1,-82.8345,37.8221,1869,137,1,1693583664,1715906518,0
LTE,312,130,9,317442,-1,-82.8457,37.8182,1838,122,1,1693583694,1715906411,0
LTE,312,130,9,317462,-1,-82.8424,37.8205,1839,107,1,1693583734,1713047503,0
LTE,312,130,9,359427,-1,-82.8258,37.8254,817,107,1,1693583774,1715906411,0
LTE,312,130,9,371969,-1,-82.9773,37.7715,2186,200,1,1693589307,1715906413,0
LTE,312,130,9,314371,-1,-83.1338,37.7395,2146,144,1,1693637393,1715906425,0
LTE,312,130,9,319746,-1,-83.1565,37.7456,1446,117,1,1693637413,1714164757,0
LTE,312,130,9,309280,-1,-83.2999,37.7546,1494,102,1,1693637973,1715906426,0
LTE,312,130,10,361473,-1,-83.4468,37.7363,1758,105,1,1693638603,1715906427,0
LTE,312,130,10,361475,-1,-83.4783,37.7446,2110,102,1,1693638793,1710851536,0
LTE,312,130,10,328193,-1,-83.4985,37.7475,1156,115,1,1693638933,1710851536,0
LTE,312,130,10,321027,-1,-83.6849,37.7973,2518,110,1,1694280381,1710851290,0
LTE,312,130,9,329474,-1,-82.6355,37.5549,1360,97,1,1694333689,1711468692,0
LTE,312,130,9,309507,-1,-82.6244,37.541,2914,163,1,1694333739,1711468738,0
LTE,312,130,9,314882,-1,-82.5691,37.5211,1000,42,1,1694334169,1711468691,0
LTE,312,130,9,314902,-1,-82.565,37.5188,1326,62,1,1694335462,1711468690,0
LTE,312,130,9,314912,-1,-82.5838,37.5361,1664,170,1,1694335482,1711468691,0
LTE,312,130,9,372226,-1,-82.6608,37.5848,1105,66,1,1694336142,1711468693,0
LTE,312,130,9,350210,-1,-82.9222,37.674,955,121,1,1694337462,1715048902,0
LTE,312,130,9,307232,-1,-82.8605,37.8109,2614,51,1,1694778613,1710856036,0
LTE,312,130,9,40694536,-1,-82.9657,37.7192,1000,4,1,1694841888,1713873606,0
LTE,312,130,10,358915,-1,-83.759,37.8351,4871,84,1,1694848270,1715048929,0
LTE,312,130,9,343318,-1,-82.7849,37.8693,1756,104,1,1695546334,1715048890,0
LTE,312,130,9,311299,-1,-82.7454,37.914,1351,50,1,1695546624,1752372605,0
LTE,312,130,9,311297,-1,-82.7158,37.9246,2122,87,1,1695546744,1715048889,0
LTE,312,130,9,350742,-1,-82.6723,37.95,2165,102,1,1695546994,1707195187,0
LTE,312,130,9,350732,-1,-82.6684,37.9758,2100,149,1,1695547084,1707195188,0
LTE,312,130,9,308502,-1,-82.6707,37.9789,4158,33,1,1695547234,1752372606,0
LTE,312,130,9,308492,-1,-82.6487,38.0397,1149,41,1,1695547435,1707195188,0
LTE,312,130,9,308482,-1,-82.6613,37.9975,1000,24,1,1695563584,1752372606,0
LTE,312,130,9,350721,-1,-82.6702,37.9771,1359,50,1,1695563654,1752372606,0
LTE,312,130,9,311328,-1,-82.7561,37.9132,1661,86,1,1695564144,1715048889,0
LTE,312,130,9,343308,-1,-82.7738,37.8947,2018,102,1,1695564264,1715048932,0
LTE,312,130,9,10130454,-1,-83.0094,37.731,2371,10,1,1698338432,1710851405,0
LTE,312,130,10,333315,-1,-83.4225,37.7466,1043,79,1,1699371117,1713873562,0
LTE,312,250,20438,50564371,-1,-77.0565,38.8749,1000,3,1,1699601293,1713907228,0
LTE,312,130,9,329475,-1,-82.6462,37.57,1522,95,1,1700390853,1711468693,0
LTE,312,250,20438,50558491,-1,-77.4686,39.1189,14694,43,1,1700743065,1722046087,0
LTE,312,130,10,321537,-1,-83.7928,37.8443,2754,67,1,1702115105,1715048930,0
LTE,312,130,10,328451,-1,-83.9894,37.9262,4155,102,1,1702469715,1715906518,0
LTE,312,130,9,331532,-1,-82.7669,37.7292,1000,14,1,1704275245,1707195139,0
LTE,312,130,9,373763,-1,-82.8912,37.8029,2526,102,1,1704313669,1715906459,0
LTE,312,130,9,373762,-1,-82.8579,37.8106,1689,200,1,1704313899,1715906410,0
LTE,312,130,9,373792,-1,-82.9048,37.798,3182,104,1,1704318470,1715906460,0
LTE,312,680,52992,171025815,-1,-122.4006,37.3233,1000,11,1,1705252518,1705379405,0
LTE,312,130,9,373782,-1,-82.8565,37.8121,2902,142,1,1705166544,1715906412,0
LTE,312,720,1011,5102338,-1,-88.021,30.997,1000,2,1,1706107000,1706161638,0
LTE,312,720,32531,32546316,-1,-88.0208,30.997,1000,1,1,1706107010,1706107010,0
LTE,312,130,9,359425,-1,-82.8172,37.8209,1000,15,1,1705683381,1710856037,0
LTE,312,130,9,339458,-1,-82.8158,37.8162,1000,4,1,1705683410,1706265786,0
LTE,312,720,3010,10037761,-1,-82.659,35.1258,2686,26,1,1706300160,1706330829,0
LTE,312,720,3010,9755137,-1,-83.4737,34.4247,21008,200,1,1706300185,1706330978,0
LTE,312,720,3010,9759489,-1,-83.7657,34.1607,21672,80,1,1706300836,1706330889,0
LTE,312,720,3010,9747969,-1,-83.9352,33.9806,2234,26,1,1706301024,1706330889,0
LTE,312,720,3009,9753857,-1,-84.0032,33.6323,1264,23,1,1706301310,1706330892,0
LTE,312,720,1004,4953089,-1,-84.9693,33.7569,3379,38,1,1706307012,1706330895,0
LTE,312,720,3004,10045187,-1,-85.0317,33.7736,2690,30,1,1706307049,1706330895,0
LTE,312,720,1007,4953345,-1,-88.1626,34.5438,12150,100,1,1706308472,1706331001,0
LTE,312,720,1015,4677121,-1,-88.8456,34.7246,2776,28,1,1706308828,1706330945,0
LTE,312,720,1006,5005313,-1,-89.019,34.8219,10667,53,1,1706308936,1707515962,0
LTE,312,720,1007,5004545,-1,-89.1241,34.797,1832,19,1,1706308965,1706330946,0
LTE,312,720,4001,12678145,-1,-90.5195,35.2032,4004,40,1,1706309631,1706330952,0
LTE,312,420,7,1053444,-1,-101.7265,39.152,8251,100,1,1706365426,1706402748,0
LTE,312,420,7,541186,-1,-101.7234,39.213,1000,24,1,1706365436,1706402643,0
LTE,312,420,7,1160452,-1,-101.7237,39.1861,1486,36,1,1706365506,1706402643,0
LTE,312,420,3,1157638,-1,-101.7267,39.1564,1000,6,1,1706365636,1706402643,0
LTE,312,420,7,1053446,-1,-101.7383,39.0473,6402,104,1,1706365796,1706402717,0
LTE,312,420,7,1052164,-1,-101.7389,39.0079,1168,17,1,1706366086,1706402645,0
LTE,312,290,102,270596,-1,-109.1732,37.7767,3307,29,1,1706541704,1706574243,0
LTE,312,130,9,10130444,-1,-83.0335,37.7364,1000,4,1,1707037300,1707195079,0
LTE,312,130,9,7121173,-1,-82.8331,37.8232,1000,1,1,1707042699,1707042699,0
LTE,312,130,9,317441,-1,-82.8129,37.8562,1934,68,1,1707128475,1715048890,0
LTE,312,130,9,343328,-1,-82.7985,37.8641,1000,11,1,1707128565,1707195185,0
LTE,312,720,1007,4777987,-1,-88.5352,34.805,18993,104,1,1707489099,1707516051,0
LTE,312,720,1007,4608513,-1,-87.8224,34.6949,3411,24,1,1707489372,1707515963,0
LTE,312,720,1007,4974081,-1,-87.3883,34.6246,11871,80,1,1707489480,1707516061,0
LTE,312,720,1007,4625922,-1,-86.6792,34.4764,15226,103,1,1707489687,1707516003,0
LTE,312,720,1013,4787459,-1,-86.4368,34.4129,8309,57,1,1707489798,1707515966,0
LTE,312,720,3004,9836033,-1,-85.0517,34.0337,7365,3,1,1707490297,1707515966,0
LTE,312,720,3004,10044674,-1,-84.713,33.7418,4561,51,1,1707490527,1707515966,0
LTE,312,720,3001,10205697,-1,-84.2856,33.7317,5192,84,1,1707490790,1707516049,0
LTE,312,680,7705,7842086,-1,-123.4309,38.699,1000,1,1,1707553599,1707553599,0
LTE,312,680,36612,169189903,-1,-123.4308,38.699,1000,1,1,1707596883,1707596883,0
LTE,312,680,7705,7842051,-1,-123.4309,38.6991,1000,1,1,1707640167,1707640167,0
LTE,312,680,36612,169189904,-1,-123.4308,38.6991,1000,1,1,1707813303,1707813303,0
LTE,312,720,3006,10208769,-1,-84.4563,32.6091,5743,52,1,1707563993,1710181506,0
LTE,312,720,3006,9760771,-1,-84.4185,32.3673,3448,30,1,1707564121,1710181506,0
LTE,312,720,3008,10017027,-1,-84.444,31.1923,3146,29,1,1707564696,1710181507,0
LTE,312,720,3006,9763841,-1,-84.4495,31.1349,3258,30,1,1707564724,1710181507,0
LTE,312,720,3008,9747715,-1,-84.4596,31.0274,8810,78,1,1707564753,1710181546,0
LTE,312,720,3007,10020611,-1,-84.4946,30.6578,1249,12,1,1707564969,1710181508,0
LTE,312,720,3008,10138371,-1,-84.4966,30.6364,1134,11,1,1707564981,1710181508,0
LTE,312,720,3006,10013699,-1,-84.5308,30.2695,9291,67,1,1707565131,1710181562,0
LTE,312,130,9,7121153,-1,-82.8327,37.8238,1000,3,1,1709480859,1710851356,0
LTE,312,130,10,328224,-1,-83.5468,37.7439,1000,11,1,1710334278,1710855970,0
LTE,312,130,9,373772,-1,-82.8481,37.8289,1000,11,1,1710495438,1710856036,0
LTE,312,130,9,7121183,-1,-82.8189,37.8253,1000,1,1,1710496112,1710496112,0
LTE,312,130,6,397569,-1,-83.9802,37.1069,2014,56,1,1711148936,1711204502,0
LTE,312,130,11,384288,-1,-83.8584,37.1266,9607,88,1,1711149066,1711204503,0
LTE,312,130,11,389635,-1,-83.8182,37.1404,1000,25,1,1711149586,1711204503,0
LTE,312,130,11,384259,-1,-83.8087,37.1434,1000,2,1,1711149666,1711204503,0
LTE,312,130,11,384268,-1,-83.781,37.1384,1000,4,1,1711149806,1711204503,0
LTE,312,130,11,384258,-1,-83.7083,37.1396,1000,3,1,1711150097,1711204504,0
LTE,312,130,11,389889,-1,-83.679,37.1414,2455,61,1,1711150106,1711204542,0
LTE,312,130,11,390659,-1,-83.6666,37.1468,1811,15,1,1711150246,1711204504,0
LTE,312,130,11,389122,-1,-83.5139,37.1668,1000,22,1,1711151046,1711204506,0
LTE,312,130,11,389378,-1,-83.4896,37.165,1838,45,1,1711151116,1711204506,0
LTE,312,130,11,389377,-1,-83.4632,37.1682,1000,18,1,1711151276,1711204506,0
LTE,312,130,11,388867,-1,-83.4545,37.1731,1000,9,1,1711151346,1711204506,0
LTE,312,130,11,388609,-1,-83.3917,37.2131,1000,11,1,1711151677,1711204507,0
LTE,312,130,11,388354,-1,-83.3835,37.2176,1334,40,1,1711151686,1711204507,0
LTE,312,130,11,388355,-1,-83.3825,37.2204,1000,1,1,1711151746,1711151746,0
LTE,312,130,11,388353,-1,-83.357,37.2197,1003,23,1,1711151806,1711204507,0
LTE,312,130,11,336642,-1,-83.3411,37.2292,1228,24,1,1711151906,1711204507,0
LTE,312,130,11,336641,-1,-83.3167,37.2438,1929,47,1,1711152026,1711204508,0
LTE,312,130,10,326659,-1,-83.2863,37.2538,1789,38,1,1711152137,1711204508,0
LTE,312,130,10,352259,-1,-83.2689,37.2559,1000,3,1,1711152337,1711204508,0
LTE,312,130,10,351747,-1,-83.2494,37.2636,1859,44,1,1711152356,1711204508,0
